name	city	id_staz	id_reg	lat	lon	name_raw
Rimini Miramare	Rimini	S07100	8	44.030388	12.618105	RIMINI MIRAMARE
Rimini Torre Pedrera	Rimini	S05819	8	44.106987	12.508755	RIMINI TORRE PEDRERA
Rimini Viserba	Rimini	S05820	8	44.088407	12.533785	RIMINI VISERBA
Riminifiera		S05057				RIMINIFIERA
Rio di Pusteria		S02102	9	46.79712	11.670028	RIO DI PUSTERIA
Rio Secco		S04004	3	44.722275	8.658805	RIO SECCO
Riofreddo		S08517	5	42.060704	13.021419	RIOFREDDO
Riola		S05108	8	44.229851	11.053592	RIOLA
Riomaggiore		S04736	2	44.105203	9.729105	RIOMAGGIORE
Rionero Atella Ripacandita		S11209	15	40.922066	15.678699	RIONERO ATELLA RIPACANDITA
Ripabottoni S. Elia		S09463	7	41.669666	14.844353	RIPABOTTONI S. ELIA
Ripafratta		S06402	13	43.821711	10.415733	RIPAFRATTA
Riparbella		S06750	13	43.339461	10.582184	RIPARBELLA
Risano		S03120	10	45.97487	13.26181	RISANO
Riva Trigoso		S04726	2	44.26391	9.429277	RIVA TRIGOSO
Rivalta Scrivia		S04331	3	44.854158	8.809846	RIVALTA SCRIVIA
Rivarolo		S00884				RIVAROLO
Rivisondoli-Pescocostanzo		S08905	19	41.877292	14.079308	RIVISONDOLI-PESCOCOSTANZO
Robbio		S00272	1	45.293542	8.597051	ROBBIO
Robecco-Pontevico		S01904	1	45.266224	10.078593	ROBECCO-PONTEVICO
Robilante		S00615	3	44.296496	7.510906	ROBILANTE
Rocca di Corno		S07410	19	42.388164	13.143939	ROCCA DI CORNO
Rocca di Fondi		S07409	5	42.39799	13.095825	ROCCA DI FONDI
Rocca d'Evandro		S09200	5	41.438861	13.911338	ROCCA D'EVANDRO
Rocca Imperiale		S11804	17	40.100043	16.615742	ROCCA IMPERIALE
Rocca Ravindola		S09058	7	41.521035	14.122965	ROCCA RAVINDOLA
Roccabernarda		S11828	17	38.942165	16.900439	ROCCABERNARDA
Roccaciglie'		S00740	3	44.425831	7.95274	ROCCACIGLIE'
Roccadebaldi		S00905	3	44.410446	7.780449	ROCCADEBALDI
Roccagrimalda		S04006	3	44.675247	8.656154	ROCCAGRIMALDA
Roccalumera Mandanici		S12312	14	37.972946	15.391411	ROCCALUMERA MANDANICI
Roccamurata		S06159	8	44.532756	9.876175	ROCCAMURATA
Roccapalumba-Alia		S12204	14	37.793751	13.673628	ROCCAPALUMBA-ALIA
Roccaraso		S08906	19	41.850833	14.079292	ROCCARASO
Roccasecca		S08668	5	41.526377	13.645814	ROCCASECCA
Roccastrada		S06823	13	42.957631	11.192942	ROCCASTRADA
Roccavaldina		S12046				ROCCAVALDINA
Roccavione		S00614	3	44.314445	7.485361	ROCCAVIONE
Roccavivi		S08814				ROCCAVIVI
Roccella Jonica		S11847	17	38.322043	16.406917	ROCCELLA JONICA
Rocchetta Cairo		S00878	2	44.427477	8.295356	ROCCHETTA CAIRO
Rocchetta S. Ant.lac.		S11205	16	41.1518	15.53295	ROCCHETTA S. ANT.LAC.
Rocchetta Tanaro Cerro		S00466	3	44.875574	8.351402	ROCCHETTA TANARO CERRO
Rodallo		S00159	3	45.278714	7.878025	RODALLO
Rogolo		S01423	1	46.138696	9.486985	ROGOLO
Rolo Novi Fabbrico		S02346	8	44.886561	10.867882	ROLO NOVI FABBRICO
Roma Aurelia	Roma	S08025	5	41.88344	12.395271	ROMA AURELIA
Roma Balduina	Roma	S08327				ROMA BALDUINA
Roma Casilina	Roma	S08674	5	41.87669	12.537297	ROMA CASILINA
Roma Monte Mario	Roma	S08322	5	41.939088	12.421732	ROMA MONTE MARIO
Roma Nomentana L. L.	Roma	S08236	5	41.932935	12.523628	ROMA NOMENTANA L.L.
Roma Nomentana Lm	Roma	S08232				ROMA NOMENTANA LM
Roma Ostiense	Roma	S08406	5	41.87265	12.483917	ROMA OSTIENSE
Roma Prenestina	Roma	S08500	5	41.897571	12.545803	ROMA PRENESTINA
Roma S. Filippo Neri	Roma	S08325	5	41.950262	12.412414	ROMA S. FILIPPO NERI
Roma S. Pietro	Roma	S08323	5	41.896143	12.454497	ROMA S. PIETRO
Roma Tiburtina	Roma	S08217	5	41.910903	12.530749	ROMA TIBURTINA
Roma Tiburtina Piazzale Est	Roma	S08226	5	41.910903	12.530749	ROMA TIBURTINA PIAZZALE EST
Roma Trastevere	Roma	S08405	5	41.872279	12.466162	ROMA TRASTEVERE
Roma Tuscolana	Roma	S08408	5	41.879384	12.523505	ROMA TUSCOLANA
Romagnano Sesia		S00109	3	45.629888	8.384581	ROMAGNANO SESIA
Romagnano V.		S09829	18	40.610041	15.447651	ROMAGNANO V.
Romano		S01711	1	45.523839	9.753402	ROMANO
Romanore		S02337	1	45.063834	10.750997	ROMANORE
Rometta Messinese		S12049	14	38.228455	15.405894	ROMETTA MESSINESE
Roncanova di Gazzo Ver.		S05303	12	45.142207	11.097995	RONCANOVA DI GAZZO VER.
Roncegno Bagni-Marter		S02312	9	46.03618	11.398818	RONCEGNO BAGNI-MARTER
Ronchi dei Legionari Nord		S03309	10	45.830285	13.505962	RONCHI DEI LEGIONARI NORD
Ronciglione		S08109	5	42.282499	12.219437	RONCIGLIONE
Ronco Scr.		S04211	2	44.614537	8.949421	RONCO SCR.
Ronta		S06606	13	44.009432	11.434125	RONTA
Rosarno		S11765	17	38.488593	15.970149	ROSARNO
Rosa'		S02521	12	45.72054	11.775799	ROSA'
Rosenheim		S03600				ROSENHEIM
Roseto Capo Spulico		S11806	17	39.972412	16.620275	ROSETO CAPO SPULICO
Roseto degli Abruzzi		S07804	19	42.677852	14.01535	ROSETO DEGLI ABRUZZI
Rosignano		S06730	13	43.387899	10.438041	ROSIGNANO
Rosolina		S05424	12	45.075548	12.239663	ROSOLINA
Rosolini		S12422	14	36.81598	14.952955	ROSOLINI
Rossano		S11813	17	39.603005	16.640859	ROSSANO
Rossano Veneto		S02522	12	45.702039	11.784812	ROSSANO VENETO
Rossiglione		S04104	2	44.566955	8.668051	ROSSIGLIONE
Rosta		S00215	3	45.078397	7.463963	ROSTA
Rotondi-Paolisi		S09016				ROTONDI-PAOLISI
Rotteweil		S29411				ROTTEWEIL
Rottofreno		S01950	8	45.060546	9.549127	ROTTOFRENO
Rovasenda		S00053	3	45.537291	8.317376	ROVASENDA
Rovasenda Alta		S00056	3	45.537368	8.316722	ROVASENDA ALTA
Rovato		S01714	1	45.55193	10.000924	ROVATO
Rovato Citta		N00237				ROVATO CITTA
Rovellasca - Manera		N00035				ROVELLASCA - MANERA
Rovello Porro		N00034				ROVELLO PORRO
Roverbella		S02333	1	45.252645	10.796795	ROVERBELLA
Rovereto		S02044	21	45.890985	11.033518	ROVERETO
Rovereto - S. V.- Medelana		S05173				ROVERETO - S.V.- MEDELANA
Roveto Bimmisca		S12442				ROVETO BIMMISCA
Roviano		S08515	5	42.026476	12.991119	ROVIANO
Rovigliano		S09771				ROVIGLIANO
Rovigo		S05706	12	45.076993	11.780892	ROVIGO
Rubiera		S05031	8	44.65618	10.780252	RUBIERA
Rudalza		S12895	20	40.994082	9.531214	RUDALZA
Rufina		S06703	13	43.822236	11.485072	RUFINA
Russi		S05903	8	44.379011	12.03164	RUSSI
Rutino		S11707	18	40.29259	15.104561	RUTINO
S Sostene		S11838				S SOSTENE
S. Ambrogio		S00213	3	45.101161	7.360933	S. AMBROGIO
S. Angelo Cinigiano		S06819				S. ANGELO CINIGIANO
S. Angelo in For.		S09030				S. ANGELO IN FOR.
S. Antonino di Saluggia		S00236	3	45.253967	8.039728	S. ANTONINO DI SALUGGIA
S. Antonino Vaie		S00211	3	45.109469	7.275931	S. ANTONINO VAIE
S. Benigno		S00881				S. BENIGNO
S. Cassiano Valchiavenna		S01401	1	46.275438	9.397419	S. CASSIANO VALCHIAVENNA
S. Cristina e Bissone		S01866	1	45.160533	9.401006	S. CRISTINA E BISSONE
S. Damiano d'Asti		S00461	3	44.878914	8.125956	S. DAMIANO D'ASTI
S. Dona' di Piave		S02666	12	45.63983	12.559791	S. DONA' DI PIAVE
S. Eurosia		S08739	5	41.675927	12.755105	S. EUROSIA
S. Felice a Cancello-Arienzo		S09019				S. FELICE A CANCELLO-ARIENZO
S. Gennaro		S08737				S. GENNARO
S. Germano Vercellese		S00243	3	45.353603	8.249958	S. GERMANO VERCELLESE
S. Giacomo di Teglio		S01436	1	46.159722	10.027405	S. GIACOMO DI TEGLIO
S. Giovanni in Croce		S01849	1	45.075783	10.377527	S. GIOVANNI IN CROCE
S. Giuliano Milanese		S01821	1	45.391226	9.286418	S. GIULIANO MILANESE
S. Giuliano Piacentino		S01961	8	45.070627	9.985919	S. GIULIANO PIACENTINO
S. Iorio		S09029				S. IORIO
S. Mama		S06079				S. MAMA
S. Marco		S09022				S. MARCO
S. Margherita Ligure Portofino		S04718	2	44.33676	9.216673	S. MARGHERITA LIGURE PORTOFINO
S. Maria a Vico		S09018				S. MARIA A VICO
S. Maria delle Mole		S08738	5	41.774417	12.606225	S. MARIA DELLE MOLE
S. Martino V. C.-M. Sarchio-P. Rano		S09014				S. MARTINO V.C.-M. SARCHIO-P. RANO
S. Nicola di Melfi		S11300	15	41.073281	15.677602	S. NICOLA DI MELFI
S. Paolo Solbrito		S00463	3	44.951753	7.975779	S. PAOLO SOLBRITO
S. Pietro a Vico		S06313	13	43.875094	10.530945	S. PIETRO A VICO
S. Pietro Avellana-Capracotta		S08912	7	41.76978	14.19995	S. PIETRO AVELLANA-CAPRACOTTA
S. Pietro Berbenno		S01428	1	46.161347	9.740491	S. PIETRO BERBENNO
S. Pietro Vernotico		S11141	16	40.48902	18.000716	S. PIETRO VERNOTICO
S. Stefano di Magra		S06170	2	44.156857	9.915202	S. STEFANO DI MAGRA
S. Stino di Livenza		S02664	12	45.721088	12.682769	S. STINO DI LIVENZA
S. Vincenzo		S06030	13	43.100366	10.539823	S. VINCENZO
S. Vito Chietino		S07985				S. VITO CHIETINO
S. Zeno Folzano		S01900	1	45.491552	10.211683	S. ZENO FOLZANO
S. Zenone al Lambro		S01823	1	45.337824	9.36126	S. ZENONE AL LAMBRO
S. Agapito Longano		S09056				S. AGAPITO LONGANO
S. Agata M.		S12027	14	38.073554	14.640622	S. AGATA M.
S. Agata sul Santerno		S05954	8	44.436774	11.858855	S. AGATA SUL SANTERNO
S. Alessio Siculo Forza d'Agro'		S12315	14	37.923992	15.347322	S. ALESSIO SICULO FORZA D'AGRO'
S. Andrea Dell'Jonio		S11840	17	38.620097	16.553449	S. ANDREA DELL'JONIO
S. Angelo dei Lombardi		S09615	18	40.890372	15.161478	S. ANGELO DEI LOMBARDI
S. Anna di Chioggia		S05411				S. ANNA DI CHIOGGIA
S. Anna Robella		S00434	3	45.074464	8.08568	S. ANNA ROBELLA
S. Antimo S. Arpino		S09007	18	40.949188	14.247415	S. ANTIMO S. ARPINO
S. Antonio Mantovano		S02334	1	45.187447	10.785806	S. ANTONIO MANTOVANO
S. Arcangelo di Romagna		S05069	8	44.070316	12.45454	S. ARCANGELO DI ROMAGNA
S. Benedetto del Tronto		S07513	11	42.954386	13.882297	S. BENEDETTO DEL TRONTO
S. Benigno di Cuneo		S00609	3	44.461002	7.572712	S. BENIGNO DI CUNEO
S. Biagio		S05805	8	44.594511	11.87054	S. BIAGIO
S. Biagio di Callalta		S02761	12	45.686134	12.374316	S. BIAGIO DI CALLALTA
S. Candido		S02114	22	46.732728	12.271917	S. CANDIDO
S. Cassiano		S06615	8	44.143684	11.687503	S. CASSIANO
S. Cataldo		S12382	14	37.469615	13.997659	S. CATALDO
S. Caterina Dell'Jonio		S11842	17	38.530452	16.571093	S. CATERINA DELL'JONIO
S. Claudio		S07312	11	43.287357	13.532751	S. CLAUDIO
S. Cristoforo al Lago-Ischia		S02306	9	46.039743	11.23375	S. CRISTOFORO AL LAGO-ISCHIA
S. Croce del Lago		S02735	12	46.094795	12.324068	S. CROCE DEL LAGO
S. Croce del Sannio		S09502	18	41.37114	14.705455	S. CROCE DEL SANNIO
S. Demetrio De' Vestini		S07418	19	42.294447	13.536543	S. DEMETRIO DE' VESTINI
S. Donato Milanese		S01624				S. DONATO MILANESE
S. Donnino Badia		S06514	13	43.785424	11.142169	S. DONNINO BADIA
S. Elena - Este		S05704	12	45.199209	11.712883	S. ELENA - ESTE
S. Ellero		S06905	13	43.742143	11.469621	S. ELLERO
S. Eufemia di Brisighella		S06616				S. EUFEMIA DI BRISIGHELLA
S. Eusanio del Sangro		S07989				S. EUSANIO DEL SANGRO
S. Felice Sp		S05313	8	44.834527	11.140243	S. FELICE SP
S. Filippo		S07557	11	42.849787	13.599949	S. FILIPPO
S. Filippo-S. Lucia		S12044	14	38.198143	15.288334	S. FILIPPO-S. LUCIA
S. Flavia		S12009	14	38.0826	13.530625	S. FLAVIA
S. Frediano a Settimo		S06504	13	43.680508	10.517254	S. FREDIANO A SETTIMO
S. Giacomo di Spoleto		S07220	6	42.79015	12.755445	S. GIACOMO DI SPOLETO
S. Giorgio Casale		S00336	3	45.101495	8.412858	S. GIORGIO CASALE
S. Giorgio delle Pertiche		S02526	12	45.542538	11.917455	S. GIORGIO DELLE PERTICHE
S. Giorgio P.		S05723	8	44.646641	11.37901	S. GIORGIO P.
S. Giovanni al Natisone		S03031	10	45.976122	13.397437	S. GIOVANNI AL NATISONE
S. Giovanni di Casarsa		S03199	10	45.943448	12.837255	S. GIOVANNI DI CASARSA
S. Giovanni d'Asso		S06816	13	43.153292	11.593803	S. GIOVANNI D'ASSO
S. Giovanni Valdarno		S06909	13	43.56601	11.527033	S. GIOVANNI VALDARNO
S. Giuletta		S01943	1	45.035719	9.179239	S. GIULETTA
S. Giuliano del Sannio		S09476				S. GIULIANO DEL SANNIO
S. Giuliano Piemonte		S01941	3	44.890543	8.760933	S. GIULIANO PIEMONTE
S. Giuliano Terme		S06400	13	43.764895	10.436892	S. GIULIANO TERME
S. Giuseppe Vesuviano		S09752	18	40.834058	14.502954	S. GIUSEPPE VESUVIANO
S. Giustina Cesio		S02562	12	46.077655	12.04294	S. GIUSTINA CESIO
S. Ilario		S05021	8	44.765795	10.450469	S. ILARIO
S. Liberato		S07235	6	42.478853	12.443006	S. LIBERATO
S. Lorenzo Colli		S12132	14	38.16292	13.316449	S. LORENZO COLLI
S. Lorenzo Lo Vecchio		S12443				S. LORENZO LO VECCHIO
S. Lorenzo Maggiore		S09308	18	41.219748	14.648419	S. LORENZO MAGGIORE
S. Lucido Marina		S11740	17	39.313203	16.045546	S. LUCIDO MARINA
S. Marcellino Frignano		S09005	18	40.992103	14.171976	S. MARCELLINO FRIGNANO
S. Marco Roggiano		S11904	17	39.605223	16.208776	S. MARCO ROGGIANO
S. Maria Capua Vetere		S09209	18	41.07353	14.254081	S. MARIA CAPUA VETERE
S. Maria Colle Serra		S09474				S. MARIA COLLE SERRA
S. Maria La Bruna		S09804	18	40.755435	14.407647	S. MARIA LA BRUNA
S. Maria La Longa		S03121	10	45.933068	13.287755	S. MARIA LA LONGA
S. Maria Oliveto		S09059	7	41.507208	14.096049	S. MARIA OLIVETO
S. Marino		S02501	12	45.897699	11.692241	S. MARINO
S. Martino al Cimino		S08307	5	42.382043	12.108104	S. MARTINO AL CIMINO
S. Martino Buon Albergo		S02435	12	45.421559	11.089155	S. MARTINO BUON ALBERGO
S. Martino di Lupari		S02536	12	45.655928	11.857227	S. MARTINO DI LUPARI
S. Martino in Gattara		S06613	8	44.113211	11.667077	S. MARTINO IN GATTARA
S. Martino in Pensilis		S09468	7	41.877211	14.984218	S. MARTINO IN PENSILIS
S. Michele di Serino		S09523	18	40.874511	14.853445	S. MICHELE DI SERINO
S. Michele in Bosco		S01924	1	45.122404	10.57329	S. MICHELE IN BOSCO
S. Miniato Fucecchio		S06509	13	43.701383	10.831605	S. MINIATO FUCECCHIO
S. Nazario		S02503	12	45.838117	11.691321	S. NAZARIO
S. Nicola Arcella		S11726	17	39.850764	15.793165	S. NICOLA ARCELLA
S. Nicola T.		S12012	14	38.015817	13.612755	S. NICOLA T.
S. Nicolo'		S01951	8	45.058843	9.606443	S. NICOLO'
S. Patrizio		S05953				S. PATRIZIO
S. Piero a Sieve		S06603	13	43.958317	11.322742	S. PIERO A SIEVE
S. Pietro a Maida		S11750	17	38.867817	16.276306	S. PIETRO A MAIDA
S. Pietro in Casale		S05722	8	44.697928	11.404763	S. PIETRO IN CASALE
S. Pietro in Gu'		S02531	12	45.605039	11.673157	S. PIETRO IN GU'
S. Romano Montopoli S. Croce		S06508	13	43.690575	10.760152	S. ROMANO MONTOPOLI S. CROCE
S. Sebastiano Po		S00420	3	45.167102	7.953781	S. SEBASTIANO PO
S. Severino Marche		S07303	11	43.22996	13.183491	S. SEVERINO MARCHE
S. Silvestro		S00173	3	45.19366	8.148095	S. SILVESTRO
S. Stefano Belbo		S00831	3	44.71714	8.241233	S. STEFANO BELBO
S. Stefano Lodigiano		S01829	1	45.122091	9.723606	S. STEFANO LODIGIANO
S. Stefano Udinese		S03124	10	45.953683	13.274971	S. STEFANO UDINESE
S. Tommaso del Piano		S09630	15	40.900403	15.503719	S. TOMMASO DEL PIANO
S. Vincenzo V. R.		S08855	19	41.832988	13.526148	S. VINCENZO V.R.
S. Vito al Tagliamento		S02660	10	45.912433	12.851594	S. VITO AL TAGLIAMENTO
S. Vito dei Normanni		S11135	16	40.650352	17.818585	S. VITO DEI NORMANNI
S. Vito Lanciano		S07817	19	42.307401	14.448093	S. VITO LANCIANO
S. Vittoria		S00822	3	44.69561	7.916909	S. VITTORIA
Sacconago		S01754				SACCONAGO
Sacconago		N00150				SACCONAGO
Sacile		S02703	10	45.948413	12.498498	SACILE
Sacile San Liberale		S03089	10	45.959155	12.514778	SACILE SAN LIBERALE
Sagrado		S03307	10	45.872629	13.484004	SAGRADO
Saint Pierre		S00161	4	45.708146	7.229338	SAINT PIERRE
Sairano		S00408	1	45.138858	9.046868	SAIRANO
Sairano Zinasco		S00400	1	45.133795	9.030153	SAIRANO ZINASCO
Sala al Barro-Galbiate		S01461	1	45.821086	9.359223	SALA AL BARRO-GALBIATE
Sala Consilina		S09906	18	40.405144	15.576057	SALA CONSILINA
Salandra		S11457	15	40.583446	16.351564	SALANDRA
Salassa		S00886				SALASSA
Salbertrand		S00205	3	45.073478	6.887428	SALBERTRAND
Sale Langhe		S00743	3	44.392425	8.077468	SALE LANGHE
Sale Marasino		N00213				SALE MARASINO
Salemi Gibellina		S12114	14	37.806619	12.865517	SALEMI GIBELLINA
Salerno	Salerno	S09818	18	40.675137	14.772822	SALERNO
Salerno Irno	Salerno	S09799				SALERNO IRNO
Saletto		S02394	12	45.22274	11.535093	SALETTO
Saliceto		S00744	3	44.404437	8.172887	SALICETO
Saline di Reggio		S11864	17	37.938677	15.710664	SALINE DI REGGIO
Salone		S08502	5	41.915253	12.636215	SALONE
Salorno		S02034	9	46.245842	11.202681	SALORNO
Salsomaggiore T.		S05090	8	44.81866	9.988129	SALSOMAGGIORE T.
Saluggia		S00235	3	45.23443	8.017112	SALUGGIA
Salussola		S00074	3	45.44438	8.115195	SALUSSOLA
Saluzzo		S00547				SALUZZO
Salza Irpina		S09600	18	40.922251	14.881761	SALZA IRPINA
Salzano Robegano		S02511	12	45.535378	12.111485	SALZANO ROBEGANO
Samassi Serrenti		S12885	20	39.483075	8.899035	SAMASSI SERRENTI
Samoggia		S05039	8	44.567307	11.146221	SAMOGGIA
Samolaco		S01402	1	46.246436	9.423582	SAMOLACO
Sampieri		S12419	14	36.73188	14.744577	SAMPIERI
San Benedetto Po		S05155				SAN BENEDETTO PO
San Benedetto Sambro-Cast.pepoli		S05134	8	44.22866	11.19226	SAN BENEDETTO SAMBRO-CAST.PEPOLI
San Bonifacio		S02440	12	45.40276	11.27406	SAN BONIFACIO
San Gavino		S12882	20	39.546206	8.788017	SAN GAVINO
San Giacomo		S04005	3	44.687745	8.663185	SAN GIACOMO
San Giorgio		S12034	14	38.173967	14.94414	SAN GIORGIO
San Giorgio di Nogaro		S03205	10	45.82917	13.210315	SAN GIORGIO DI NOGARO
San Giovanni		S12804	20	40.762523	8.499282	SAN GIOVANNI
San Giovanni in Persiceto		S05319	8	44.643151	11.189444	SAN GIOVANNI IN PERSICETO
San Giuliano d'Arezzo		S06065				SAN GIULIANO D'AREZZO
San Giuseppe di Cairo		S04805	2	44.370096	8.28864	SAN GIUSEPPE DI CAIRO
San Leonardo di Cutro		S11827	17	38.954221	16.964409	SAN LEONARDO DI CUTRO
San Marco d'Alunzio T.		S12028	14	38.094202	14.675909	SAN MARCO D'ALUNZIO T.
San Maurizio		S00089				SAN MAURIZIO
San Mauro La Bruca		S11714	18	40.09683	15.298924	SAN MAURO LA BRUCA
San Momme'		S05118	13	44.027999	10.914798	SAN MOMME'
San Nicola Varco di Eboli		S11700	18	40.561479	14.998375	SAN NICOLA VARCO DI EBOLI
San Pietro Infine		S09210				SAN PIETRO INFINE
San Remo		S04505	2	43.821269	7.766693	SAN REMO
San Rocco Mantovano		S05157				SAN ROCCO MANTOVANO
San Severo		S11025	16	41.684512	15.392567	SAN SEVERO
Sandigliano		S00072	3	45.519652	8.081531	SANDIGLIANO
Sanfre'		S00731	3	44.74799	7.796793	SANFRE'
Sangiano		S01140	1	45.874464	8.630769	SANGIANO
Sangineto		S11733	17	39.592487	15.863973	SANGINETO
Sanguinetto		S02384	12	45.188811	11.152467	SANGUINETTO
Sanluri Stato		S12883	20	39.526147	8.850221	SANLURI STATO
Sannazzaro		S00403	1	45.10554	8.905149	SANNAZZARO
Sannicandro di Bari		S11503	16	40.958821	16.753771	SANNICANDRO DI BARI
Santa Domenica		S11786	17	38.663764	15.859822	SANTA DOMENICA
Santa Luce		S06023	13	43.437248	10.48971	SANTA LUCE
Santa Maria di Catanzaro		S11957	17	38.864988	16.605785	SANTA MARIA DI CATANZARO
Santa Marinella		S08015	5	42.035892	11.863122	SANTA MARINELLA
Santa Severa		S08016	5	42.020645	11.969077	SANTA SEVERA
Santa Teresa di Riva		S12314	14	37.946295	15.367682	SANTA TERESA DI RIVA
Sante Marie		S08521	19	42.096993	13.21696	SANTE MARIE
Santeramo		S11310	16	40.8026	16.76403	SANTERAMO
Santhia'		S00240	3	45.363726	8.180093	SANTHIA'
Santo Stefano di Camastra		S12024	14	38.01778	14.35104	SANTO STEFANO DI CAMASTRA
Santopadre		S08817				SANTOPADRE
Santuario		S04802	2	44.34607	8.435756	SANTUARIO
Santuario Incoronata		S11201	16	41.370726	15.605748	SANTUARIO INCORONATA
Sant'Anna		S12897	20	39.810758	8.641451	SANT'ANNA
Sant'Orsola		S12806	20	40.747117	8.532229	SANT'ORSOLA
Sanzano Occhino		S09629	18	40.8869	15.27783	SANZANO OCCHINO
Sapri		S11721	18	40.078013	15.627204	SAPRI
Sarmato		S01949	8	45.063043	9.491116	SARMATO
Sarno		S09702	18	40.813063	14.612442	SARNO
Saronno		S01933	1	45.625309	9.030839	SARONNO
Saronno Sud		S01077				SARONNO SUD
Sarre		S00136	4	45.717919	7.258468	SARRE
Sartirana		S00038	1	45.111728	8.67012	SARTIRANA
Sarzana		S06007	2	44.108865	9.960657	SARZANA
Sassa Tornimparte		S07413	19	42.360549	13.295333	SASSA TORNIMPARTE
Sassano Teggiano		S09907	18	40.368687	15.604818	SASSANO TEGGIANO
Sassari	Sassari	S12807	20	40.729506	8.554157	SASSARI
Sassinoro		S09475				SASSINORO
Sasso Marconi		S05104	8	44.394939	11.254333	SASSO MARCONI
Sassoferrato Arcevia		S07063	11	43.435381	12.851514	SASSOFERRATO ARCEVIA
Sassone		S08712	5	41.783777	12.625832	SASSONE
Savigliano		S00604	3	44.651337	7.663748	SAVIGLIANO
Savignano Greci		S09318	18	41.230587	15.167109	SAVIGNANO GRECI
Savignano sul Rubicone		S05068	8	44.095191	12.40421	SAVIGNANO SUL RUBICONE
Savona		S04801	2	44.306892	8.470259	SAVONA
Savona Marittima		S04800	2	44.308777	8.488243	SAVONA MARITTIMA
Scafa S. Valentino Caramanico T		S07707	19	42.26717	13.99909	SCAFA S. VALENTINO CARAMANICO T
Scafati		S09811	18	40.746028	14.523253	SCAFATI
Scala di Giocca		S12814	20	40.698881	8.59695	SCALA DI GIOCCA
Scalea S. Domenica Talao		S11727	17	39.8083	15.80139	SCALEA S. DOMENICA TALAO
Scalenghe		S00540	3	44.89018	7.490745	SCALENGHE
Scaletta Zanclea		S12309	14	38.04635	15.465376	SCALETTA ZANCLEA
Scanzano Belfiore		S07216	6	42.983918	12.737692	SCANZANO BELFIORE
Scanzano J. Montalbano J.		S11801	15	40.25362	16.705192	SCANZANO J. MONTALBANO J.
Scarlino		S06035	13	42.942002	10.836798	SCARLINO
Scerne di Pineto		S07805	19	42.642427	14.041324	SCERNE DI PINETO
Schaffhausen		S03424				SCHAFFHAUSEN
Schio		S02140	12	45.710848	11.355508	SCHIO
Schivenoglia		S05158				SCHIVENOGLIA
Schwaz		S01179				SCHWAZ
Scicli		S12418	14	36.789939	14.698759	SCICLI
Scilla		S11772	17	38.251202	15.710886	SCILLA
Scopeti		S06705	13	43.841117	11.497001	SCOPETI
Scorcetoli		S06164	13	44.34431	9.911853	SCORCETOLI
Scordia		S12278	14	37.294595	14.851219	SCORDIA
Scurcola Marsicana		S08524	19	42.053136	13.344374	SCURCOLA MARSICANA
Secugnago		S01826	1	45.223253	9.58684	SECUGNAGO
Sedico Bribano		S02560	12	46.095424	12.086508	SEDICO BRIBANO
Segesta Tempio		S12152	14	37.949585	12.828118	SEGESTA TEMPIO
Segnale di Conf.reno Est		S05326				SEGNALE DI CONF.RENO EST
Segnale di Conf.reno Ovest		S05325				SEGNALE DI CONF.RENO OVEST
Segrate		S01715	1	45.480702	9.298873	SEGRATE
Sella di Corno		S07411	19	42.360461	13.189876	SELLA DI CORNO
Sellero		N00230				SELLERO
Sellia Marina		S11831	17	38.903666	16.764788	SELLIA MARINA
Selva del Bocchetto		S06155	8	44.62487	10.006253	SELVA DEL BOCCHETTO
Senales		S02210				SENALES
Senigallia		S07108	11	43.716277	13.221652	SENIGALLIA
Sepino		S09501	7	41.413946	14.657456	SEPINO
Seregno		S01318	1	45.64601	9.20285	SEREGNO
Serenella		S01073				SERENELLA
Seriate		S01533	1	45.683145	9.724628	SERIATE
Serino		S09515	18	40.858838	14.860182	SERINO
Sermide		S05161				SERMIDE
Serra S. Quirico		S07205	11	43.444879	13.027408	SERRA S. QUIRICO
Serradifalco		S12383	14	37.431804	13.883299	SERRADIFALCO
Serralunga Cereseto		S00338	3	45.100914	8.30742	SERRALUNGA CERESETO
Serramanna Nuraminis		S12886	20	39.426123	8.916579	SERRAMANNA NURAMINIS
Serravalle		S02048	9	45.808184	11.014942	SERRAVALLE
Serravalle d'Asti		S00431	3	44.948019	8.14808	SERRAVALLE D'ASTI
Serravalle Pistoiese		S06413	13	43.908016	10.85168	SERRAVALLE PISTOIESE
Serravalle Scrivia		S04206	3	44.72393	8.858548	SERRAVALLE SCRIVIA
Serre di Rapolano		S06857	13	43.284347	11.558209	SERRE DI RAPOLANO
Sessa Aurunca R.		S09000	18	41.1955	13.8761	SESSA AURUNCA R.
Sessano del Molise		S08917	7	41.639587	14.32853	SESSANO DEL MOLISE
Sesto Calende		S01026	1	45.726241	8.628135	SESTO CALENDE
Sesto Campano		S09062	7	41.420005	14.088909	SESTO CAMPANO
Sesto Fiorentino		S06418	13	43.833297	11.191941	SESTO FIORENTINO
Sesto S. Giovanni		S01325	1	45.541087	9.23926	SESTO S. GIOVANNI
Sestri Levante		S04725	2	44.27626	9.397651	SESTRI LEVANTE
Sette Bagni		S08216	5	42.006438	12.520156	SETTE BAGNI
Settequerce		S02224	9	46.508448	11.264785	SETTEQUERCE
